45161;F;Iess Si Ta Ulalumë DK;MAN g 24 52;08-10-1997;FD RX 12670;39643;MAN es 23 52;51866;MAN f 03 24 52
47205;F;Ulalumë;MAN w 61 52;26-12-1991;FD RX REG 1705;;;;
48712;M;Clacritter Toshiagh of Moirawin;MAN d 01 23 61;...;MU.L93.MAN.USA.130;50317;CYM non d 03 2;50316;MAN f 03 22 53
48904;F;Ann-Taa Ulalumë DK;MAN n 03 51;20-02-1993;FD LO 71030;26552;MAN n 52;27175;MAN n 03 52
49156;F;Ghaa-Taa Ulalumë DK;MAN n 02 53;25-07-1997;FD RX 12123;71584;MAN a 03 22 52;48904;MAN n 03 51
49930;F;Quintessenza Myrra;MAN n 03 51;12-07-1994;FD LO 78635;15087;MAN n 03 52;63970;MAN n 03 51
50165;M;Quintessenza Tycho;MAN a 02 51;12-02-1995;FD RX 10608;43106;MAN n 03 51;63969;MAN n 02 51
50305;M;Tahame's Shamen, DM;MAN d 03 22 52;...;CFA 0690-000147 V112;;;;
50306;F;Lupracan Mus Bah Humbug;MAN w 62 52;...;CFA 0603-000340 V111;;;;
50307;M;Cilgerran Brian Boyo;MAN x n 03 54;...;CFA 0660-485280 V1088;;;;
50308;F;Cilgerran Shenanigan of Blarney;MAN d 03 23 51;...;CFA 0691-444170 V1088;;;;
50309;F;Cilgerran Enfys of Blarney;MAN x f 03 23;...;CFA 0691-695114 V0692;50307;MAN x n 03 54;50308;MAN d 03 23 51
50310;M;Erinisle's Shannon;MAN w 61 51;...;CFA 0600-505538 V0790;;;;
50311;F;Eairywind's Blue Angel of Erinisle;MAN a 22 51;...;CFA 0653-391724 V0688;;;;
50312;F;Clacritter Charlotte;MAN f 03 52;...;CFA 0649-683953 V1291;50314;MAN n 51;50315;MAN f 03 22 52
50313;M;Erinisle's Irish Eyes Are Smiling;MAN n 22 51;...;CFA 0644-628090 V1291;50310;MAN w 61 51;50311;MAN a 22 51
50314;M;Clacritter Kial;MAN n 51;...;CFA 0608-567647 V0391;;;;
50315;F;Clacritter Chiely;MAN f 03 22 52;...;CFA 0691-613975 V0391;;;;
50316;F;Clacritter Maddie;MAN f 03 22 53;...;CFA 0691-768396 V1192;50313;MAN n 22 51;50312;MAN f 03 52
50317;M;Blarney's McDougal of Clacritter;CYM non d 03 2;...;CFA 1690-781269 V0993;63807;MAN n 22 51;50309;MAN x f 03 23
50318;F;Clacritter Chrysti of Tarahill;MAN e 23 51;...;CFA 0655M-343486 V0288;;;;
50319;M;Tarahill's Murphy's Romance;MAN n 03 51;...;CFA 0660-568471 V0790;30090;MAN e 22 51;30087;MAN x n 03 54
50320;F;Tarahill's Mischief Maker;MAN g 03 51;...;CFA 0651-512784 V0590;30089;MAN a 51;50318;MAN e 23 51
50367;F;Quintessenza Ullabella;MAN a 03 51;16-12-1997;FD RX 12562;50165;MAN a 02 51;63969;MAN n 02 51
50537;F;Quintessenza Ideel;MAN n 51;14-01-1994;FD LO 78633;15087;MAN n 03 52;63970;MAN n 03 51
