99224;F;DK Feles Grata Xquisite Elf;OSH n 24;20021123;FD LO 119172;87680;87680;OSH b;88315;OSH n 22
99225;F;DK Feles Grata Xilòla;OSH b;20021123;FD LO 119173;87680;87680;OSH b;88315;OSH n 22
99226;F;DK Feles Grata Xiam Galadriel;SIA n 21;20021123;FD LO 119174;87680;87680;OSH b;88315;OSH n 22
99328;F;DK Felina Si Amori Fighting Fanny Z;OSH b 24;20021205;FD LO 119259;86687;86687;OSH b 24;91512;SIA b
99508;M;Nissen's Jamba;SIA a;20030128;FD LO 119336;62242;62242;SIA a;85879;OSH a
99509;F;Nissen's Jasmin;OSH a;20030128;FD LO 119337;62242;62242;SIA a;85879;OSH a
99510;F;Nissen's Jeri;OSH a;20030128;FD LO 119338;62242;62242;SIA a;85879;OSH a
99722;F;DK Haslund's Zoya;SIA n;20030103;FD LO 119480;82409;82409;SIA a;86861;SIA n 21
99723;M;DK Haslund's Chip;SIA n;20030103;FD LO 119481;82409;82409;SIA a;86861;SIA n 21
99724;M;DK Haslund's Chap;SIA n;20030103;FD LO 119482;82409;82409;SIA a;86861;SIA n 21
99725;M;DK Haslund's Dick Tracy;OSH n;20030110;FD LO 119483;84648;84648;OSH a;87523;SIA n
99726;F;DK Haslund's Lady Madonna;OSH n;20030110;FD LO 119484;84648;84648;OSH a;87523;SIA n
99727;F;DK Haslund's Nefertiti;OSH b;20030110;FD LO 119485;84648;84648;OSH a;87523;SIA n
99728;F;DK Haslund's Lovely Blue;OSH a;20030110;FD LO 119486;84648;84648;OSH a;87523;SIA n
99729;F;DK Haslund's Miss Fraja;SIA a;20030110;FD LO 119487;84648;84648;OSH a;87523;SIA n
99730;F;DK Haslund's Zabrina;SIA n;20030110;FD LO 119488;84648;84648;OSH a;87523;SIA n
99768;F;Eyla v.d. Gruenstiege;OSH j;20010406;FD LO 119556;99898;99898;OSH b;99767;OSH g
99805;F;DK Seraya's Tricia;BAL f;20030105;FD LO 119540;92782;92782;BAL a;89720;BAL d 21
99806;F;DK Seraya's Gollum;BAL f;20030105;FD LO 119541;92782;92782;BAL a;89720;BAL d 21
99807;F;DK Seraya's Ghughi;BAL f;20030105;FD LO 119542;92782;92782;BAL a;89720;BAL d 21
99808;M;DK Seraya's Magnus;BAL d;20030105;FD LO 119543;92782;92782;BAL a;89720;BAL d 21
99849;F;DK Hancock's Baby;SIA n;20021228;FD LO 119551;88922;88922;SIA n;79063;SIA n
99850;F;DK Hancock's Barbie;SIA n;20021228;FD LO 119552;88922;88922;SIA n;79063;SIA n
99851;M;DK Hancock's Basse;SIA n;20021228;FD LO 119553;88922;88922;SIA n;79063;SIA n
99899;F;Kirsty v.d. Gruenstiege;OSH h;20021106;FD LO 119557;99765;99765;SIA b;99768;OSH j
99945;F;Sphinx Sunshineday;SIA g 21;20030101;FD LO 119576;97532;97532;SIA d;71999;SIA h 21
99946;F;Sphinx Sol, Måne & Stjerner;SIA g 21;20030101;FD LO 119577;97532;97532;SIA d;71999;SIA h 21
99947;M;Sphinx Harald;SIA b;20030101;FD LO 119578;97532;97532;SIA d;71999;SIA h 21
99948;M;Sphinx Magnus;SIA e;20030101;FD LO 119579;97532;97532;SIA d;71999;SIA h 21
99985;M;DK Troldkær's Blue Hermes;SIA a;20030128;FD LO 119607;85934;85934;SIA a;88962;SIA a
99986;M;DK Troldkær's Blue Horus;SIA a;20030128;FD LO 119608;85934;85934;SIA a;88962;SIA a
99987;F;DK Troldkær's Blue Hebe;SIA a;20030128;FD LO 119609;85934;85934;SIA a;88962;SIA a
100052;F;Parthia Sweetdreams;SIA n 21;19980425;FD LO 119650;71291;71291;SIA n 21;71293;SIA n
100053;F;Intermezzo's Antigua;OSH n 24;19990830;FD LO 119651;73153;73153;SIA n;76296;OSH n 24
100054;F;Mikado Ching;SIA j;20010322;FD LO 119652;70977;70977;SIA e;80134;SIA b 21
100055;M;Mikado Erikat;SIA d;20021121;FD LO 119653;85330;85330;SIA n;100054;SIA j
100056;M;Mikado Mickey;SIA d;20021121;FD LO 119654;85330;85330;SIA n;100054;SIA j
100057;F;Mikado Jomfru Ane;SIA a;20021121;FD LO 119655;85330;85330;SIA n;100054;SIA j
100058;F;Mikado Abeline;SIA a;20021121;FD LO 119656;85330;85330;SIA n;100054;SIA j
100059;F;Mikado Freya;SIA j;20021121;FD LO 119657;85330;85330;SIA n;100054;SIA j
100124;F;DK Arjuna's Princess Subadra;SIA h;20030219;FD LO 119696;82263;82263;SIA c;63796;BAL h
100133;M;Boyzone av Karitzy;SIA b 21;20021218;FD LO 119701;100132;100132;BAL d 21;100001;SIA f
100234;F;Gry von Altmann DK;SIA n;20030130;FD LO 119764;71226;71226;SIA b;89237;SIA n
100235;M;Max von Altmann DK;SIA n;20030130;FD LO 119765;71226;71226;SIA b;89237;SIA n
100274;F;Mikado Maya;OSH n;20030107;FD LO 119804;69475;69475;OSH n;100053;OSH n 24
100457;M;Bellamis' Ihana;OSH d;20030201;FD LO 119938;87680;87680;OSH b;87679;OSH f
100458;M;Bellamis' Irish Cream;OSH d;20030201;FD LO 119939;87680;87680;OSH b;87679;OSH f
100459;F;Bellamis' Ice n'Orange;OSH f;20030201;FD LO 119940;87680;87680;OSH b;87679;OSH f
100531;F;Sphinx Englebarn;SIA f 21;20030115;FD LO 119973;97532;97532;SIA d;88735;OSH j 24
100532;F;Sphinx Englesang;SIA f 21;20030115;FD LO 119974;97532;97532;SIA d;88735;OSH j 24
100533;F;Sphinx Lille Solstråle;OSH d 24;20030115;FD LO 119975;97532;97532;SIA d;88735;OSH j 24
100573;M;DK Zafiramis Hector;SIA n 21;20030217;FD LO 120004;52066;52066;SIA n;37123;SIA b 21
100574;M;DK Zafiramis Hannibal;SIA n 21;20030217;FD LO 120005;52066;52066;SIA n;37123;SIA b 21
100633;M;Red Cloud af Bajang;SIA d;20030205;FD LO 120023;69475;69475;OSH n;89290;SIA f
100947;M;DK Attis's Blue Erato;SIA a;20030327;FD LO 120266;82409;82409;SIA a;74767;SIA a
100948;F;DK Attis's Blue Efia;SIA a;20030327;FD LO 120267;82409;82409;SIA a;74767;SIA a
100949;F;DK Attis's Blue Elektra;SIA a;20030327;FD LO 120268;82409;82409;SIA a;74767;SIA a
100950;F;DK Attis's Blue Eurydike;SIA a;20030327;FD LO 120269;82409;82409;SIA a;74767;SIA a
100960;F;DK Sandum Frederikke;SIA n;20030311;FD LO 120279;85876;85876;SIA n;75208;SIA b
100961;M;DK Sandum Domino;SIA a;20030311;FD LO 120280;85876;85876;SIA n;75208;SIA b
100962;M;DK Sandum Lurifax;SIA a;20030311;FD LO 120281;85876;85876;SIA n;75208;SIA b
101114;M;DK Player's Indy II;BAL d 21;20030325;FD LO 120423;92782;92782;BAL a;91915;BAL d 21
101115;M;DK Player's Izak;BAL d 21;20030325;FD LO 120424;92782;92782;BAL a;91915;BAL d 21
101116;M;DK Player's Izmir;BAL d 21;20030325;FD LO 120425;92782;92782;BAL a;91915;BAL d 21
101117;F;DK Player's Izzalie;BAL f;20030325;FD LO 120426;92782;92782;BAL a;91915;BAL d 21
101118;F;DK Player's Iris;BAL f;20030325;FD LO 120427;92782;92782;BAL a;91915;BAL d 21
101119;M;DK Bali-Kitten's Athos;BAL d;20030208;FD LO 120428;92782;92782;BAL a;92785;BAL f
101120;M;DK Bali-Kitten's Aramis;BAL d;20030208;FD LO 120429;92782;92782;BAL a;92785;BAL f
101121;M;DK Bali-Kitten's Porthos;BAL d;20030208;FD LO 120430;92782;92782;BAL a;92785;BAL f
101165;F;DK Muslings Bella Dagmar;SIA n;20030316;FD LO 120472;85876;85876;SIA n;79061;SIA n
101166;M;DK Muslings Balder;SIA n;20030316;FD LO 120473;85876;85876;SIA n;79061;SIA n
101208;M;DK Trefeis Arthur Houdini;OSH a;20030410;FD LO 120515;62242;62242;SIA a;74726;OSH c
101209;F;DK Trefeis Andrea;OSH a;20030410;FD LO 120516;62242;62242;SIA a;74726;OSH c
101210;F;DK Trefeis Ariadne;OSH a;20030410;FD LO 120517;62242;62242;SIA a;74726;OSH c
101211;F;DK Trefeis Athene;OSH a;20030410;FD LO 120518;62242;62242;SIA a;74726;OSH c
101276;M;Bellamis' Jack Daniels;OSH n;20030329;FD LO 120558;87680;87680;OSH b;48704;OSH n
101277;M;Bellamis' Jameson;OSH b;20030329;FD LO 120559;87680;87680;OSH b;48704;OSH n
101278;F;Bellamis' J & B Rare;OSH n;20030329;FD LO 120560;87680;87680;OSH b;48704;OSH n
101279;F;Bellamis' Juniper;OSH b;20030329;FD LO 120561;87680;87680;OSH b;48704;OSH n
101280;F;Bellamis' Janneau;OSH b;20030329;FD LO 120562;87680;87680;OSH b;48704;OSH n
101303;F;S*Zeldtrix Arwen;OSH n;20030122;FD LO 120565;101296;101296;OSH n;101302;SIA a
101382;M;Klingeskov's Dragonada;SIA a;20030324;FD LO 120618;83136;83136;SIA b;80880;SIA n
101504;M;DK Felina Si Amori Flying Ferrari;OSH d;20030322;FD LO 120711;86687;86687;OSH b 24;82552;SIA j
101505;M;DK Felina Si Amori Sweet Gollum;SIA b 21;20030322;FD LO 120712;86687;86687;OSH b 24;82552;SIA j
101506;M;DK Felina Si Amori Say Estaphan;SIA b 21;20030322;FD LO 120713;86687;86687;OSH b 24;82552;SIA j
101507;F;DK Felina Si Amori Smiling Andreá;SIA b;20030322;FD LO 120714;86687;86687;OSH b 24;82552;SIA j
101508;M;DK Felina Si Amori Kasimir Z.;OSH b 24;20030326;FD LO 120715;86687;86687;OSH b 24;91512;SIA b
101509;M;DK Felina Si Amori Noble Man Z.;OSH b;20030326;FD LO 120716;86687;86687;OSH b 24;91512;SIA b
101510;M;DK Felina Si Amori Miro Z.;SIA b;20030326;FD LO 120717;86687;86687;OSH b 24;91512;SIA b
101511;F;DK Felina Si Amori Ivana Z.;OSH c;20030326;FD LO 120718;86687;86687;OSH b 24;91512;SIA b
101512;F;DK Felina Si Amori Estella Z.;OSH b 24;20030326;FD LO 120719;86687;86687;OSH b 24;91512;SIA b
101513;F;DK Felina Si Amori Dee-Dee Z.;OSH b 24;20030326;FD LO 120720;86687;86687;OSH b 24;91512;SIA b
101616;M;DK Skuld Byggvir;SIA d;20030215;FD LO 120798;73931;73931;SIA b;77267;SIA d 21
101617;F;DK Skuld Bestla;SIA h;20030215;FD LO 120799;73931;73931;SIA b;77267;SIA d 21
101618;F;DK Skuld Beyla;SIA h;20030215;FD LO 120800;73931;73931;SIA b;77267;SIA d 21
101663;M;DK Elegantia's Mokka Attractio;SIA n;20030503;FD LO 120845;52066;52066;SIA n;91258;SIA n
101664;M;DK Elegantia's Choko Attractio;SIA b;20030503;FD LO 120846;52066;52066;SIA n;91258;SIA n
101665;F;DK Elegantia's Bast Attractio;SIA n;20030503;FD LO 120847;52066;52066;SIA n;91258;SIA n
101666;F;DK Elegantia's May Attractio;SIA n;20030503;FD LO 120848;52066;52066;SIA n;91258;SIA n
101667;F;DK Elegantia's Nova Attractio;SIA a;20030503;FD LO 120849;52066;52066;SIA n;91258;SIA n
101745;F;DK Kjærulff's Blanca;SIA n;20030120;FD LO 120895;62242;62242;SIA a;78877;SIA n
101746;M;DK Kjærulff's Faramir;SIA n;20030120;FD LO 120896;62242;62242;SIA a;78877;SIA n
101747;F;DK Kjærulff's Cassandra;SIA n;20030120;FD LO 120897;62242;62242;SIA a;78877;SIA n
101882;M;DK Thurah Panter;OSH n;20030412;FD LO 121029;78573;78573;SIA n 21;84764;OSH f
101883;F;DK Thurah Patches;OSH f;20030412;FD LO 121030;78573;78573;SIA n 21;84764;OSH f
101971;M;DK Player's Jubiii;BAL n;20030411;FD LO 121100;92782;92782;BAL a;84894;OSH h
101972;F;DK Player's Johanna;SIA n;20030411;FD LO 121101;92782;92782;BAL a;84894;OSH h
101973;F;DK Player's Jila;SIA f;20030411;FD LO 121102;92782;92782;BAL a;84894;OSH h
101974;F;DK Player's Jessica;OSH g;20030411;FD LO 121103;92782;92782;BAL a;84894;OSH h
102006;F;FIN*Arhantin Jasmin;SIA n 21;20020402;FD LO 121133;93790;93790;SIA n;93793;SIA b 21
102130;M;DK Troldkær's Ivan The Sweet;SIA b;20030408;FD LO 121218;85330;85330;SIA n;34843;SIA b
102241;M;DK Gypsy Star's Albondus;SIA a;20030416;FD LO 121295;62242;62242;SIA a;91914;BAL f
102242;M;DK Gypsy Star's Alos;SIA a;20030416;FD LO 121296;62242;62242;SIA a;91914;BAL f
102243;M;DK Gypsy Star's Anibal;SIA n;20030416;FD LO 121297;62242;62242;SIA a;91914;BAL f
102244;M;DK Gypsy Star's Arkie;SIA n;20030416;FD LO 121298;62242;62242;SIA a;91914;BAL f
102245;M;DK Gypsy Star's Abino;SIA e;20030416;FD LO 121299;62242;62242;SIA a;91914;BAL f
102246;F;DK Gypsy Star's Atea;SIA f;20030416;FD LO 121300;62242;62242;SIA a;91914;BAL f
102247;F;DK Gypsy Star's Amina;SIA f;20030416;FD LO 121301;62242;62242;SIA a;91914;BAL f
102277;F;Hamilton's Tabby Julie;SIA n 21;20030417;FD LO 121331;55543;55543;SIA n;86349;SIA n 21
102306;M;Sweet Cat's Nights In White Satin, JW;SIA n;20030424;FD LO 121606;102305;102305;SIA b 21;94614;SIA n 21
102307;F;DK Tværmose's Ia Isha-Xett;OSH g;20030503;FD LO 121354;85330;85330;SIA n;97534;OSH j 24
102308;M;DK Tværmose's Ikmet-Xett;SIA c 21;20030503;FD LO 121355;85330;85330;SIA n;97534;OSH j 24
102638;M;Klingeskov's Akritas;SIA n;20030531;FD LO 121596;83136;83136;SIA b;56311;SIA n
102639;M;Klingeskov's Sapienza;SIA n;20030531;FD LO 121597;83136;83136;SIA b;56311;SIA n
102640;F;Klingeskov's Evvoia;SIA n;20030531;FD LO 121598;83136;83136;SIA b;56311;SIA n
102849;F;DK Vibkjær's Satisfaction;OSH n;20030521;FD LO 121749;71842;71842;SIA n 21;88686;OSH f
102850;F;DK Vibkjær's Honky Tonk Woman;OSH f 24;20030521;FD LO 121750;71842;71842;SIA n 21;88686;OSH f
102851;F;DK Vibkjær's Bine;OSH n 24;20030521;FD LO 121751;71842;71842;SIA n 21;88686;OSH f
102859;M;Dino af Bajang;SIA c;20030607;FD LO 121759;85330;85330;SIA n;79716;SIA h
102860;M;Dodo af Bajang;SIA d;20030607;FD LO 121760;85330;85330;SIA n;79716;SIA h
102861;F;D'cherry af Bajang;SIA b;20030607;FD LO 121761;85330;85330;SIA n;79716;SIA h
102862;F;Dolly af Bajang;SIA h;20030607;FD LO 121762;85330;85330;SIA n;79716;SIA h
103221;F;DK Wee-Ko's Rose From Heaven;SIA a 21;20030530;FD LO 121917;78573;78573;SIA n 21;96413;SIA c 21
103382;F;DK Aslan's Lille Safir Mis;SIA b;20030521;FD LO 122023;50042;50042;SIA b;65310;SIA n
103464;F;DK Feles Grata CinS Yngfrøy Yum-Yum;OSH bs 24;20030515;FD LO 122057;103463;103463;OSH bs 22;91693;OSH as 24
103465;M;DK Feles Grata Silver Ylian Yum-Yum;OSH n 22;20030515;FD LO 122058;103463;103463;OSH bs 22;91693;OSH as 24
103466;M;DK Feles Grata Yryan Yum-Yum;OSH n 24;20030515;FD LO 122059;103463;103463;OSH bs 22;91693;OSH as 24
103467;M;DK Feles Grata Silver Ytorn Yum-Yum;OSH as 22;20030515;FD LO 122060;103463;103463;OSH bs 22;91693;OSH as 24
103541;F;DK Haslund's Betty Boop;OSH b;20030621;FD LO 122100;84648;84648;OSH a;78135;SIA b
103542;F;DK Haslund's Black Label;OSH n;20030621;FD LO 122101;84648;84648;OSH a;78135;SIA b
103543;F;DK Haslund's Scarlett;SIA c;20030621;FD LO 122102;84648;84648;OSH a;78135;SIA b
103544;M;DK Haslund's Maverick;SIA c;20030621;FD LO 122103;84648;84648;OSH a;78135;SIA b
103545;M;DK Haslund's Papillon;OSH b;20030621;FD LO 122104;84648;84648;OSH a;78135;SIA b
103546;F;DK Haslund's Tatjana;OSH n;20030703;FD LO 122105;84648;84648;OSH a;86861;SIA n 21
103547;F;DK Haslund's Sif;OSH c 24;20030703;FD LO 122106;84648;84648;OSH a;86861;SIA n 21
103548;M;DK Haslund's Ismir;SIA a;20030703;FD LO 122107;84648;84648;OSH a;86861;SIA n 21
103549;M;DK Haslund's Bandit;SIA b;20030703;FD LO 122108;84648;84648;OSH a;86861;SIA n 21
103550;M;DK Haslund's Alf;OSH n 24;20030703;FD LO 122109;84648;84648;OSH a;86861;SIA n 21
103585;F;Mikado Dana;SIA j 21;20010322;FD LO 122142;70977;70977;SIA e;80134;SIA b 21
103734;F;DK Mercurys Dee-Dee;BAL a;20030521;FD LO 122238;92786;92786;BAL b;49801;BAL a 21
103735;F;DK Mercurys Diamond;BAL n 21;20030521;FD LO 122239;92786;92786;BAL b;49801;BAL a 21
103736;F;DK Mercurys Darling;BAL c 21;20030521;FD LO 122240;92786;92786;BAL b;49801;BAL a 21
103737;M;DK Mercurys Dakota;BAL n;20030521;FD LO 122241;92786;92786;BAL b;49801;BAL a 21
103898;F;DK Sweet Catleya's Fool for Love;OSH a;20030606;FD LO 122376;87386;87386;OSH a 24;73561;SIA f
103899;F;DK Sweet Catleya's Gone With The Wind;OSH a;20030606;FD LO 122377;87386;87386;OSH a 24;73561;SIA f
103900;F;DK Sweet Catleya's Heartbreaker;SIA f;20030606;FD LO 122378;87386;87386;OSH a 24;73561;SIA f
103968;M;Ebbe af Bajang;OSH a 24;20030609;FD LO 122403;82554;82554;SIA c 21;83927;OSH a 24
103969;M;Emil af Bajang;OSH a 24;20030609;FD LO 122404;82554;82554;SIA c 21;83927;OSH a 24
103970;M;Felix af Bajang;OSH b;20030612;FD LO 122405;85325;85325;OSH d;89593;SIA b
103971;M;Fuzzy af Bajang;OSH b;20030612;FD LO 122406;85325;85325;OSH d;89593;SIA b
103972;M;Felino af Bajang;OSH b;20030612;FD LO 122407;85325;85325;OSH d;89593;SIA b
103973;F;Feline af Bajang;SIA h;20030612;FD LO 122408;85325;85325;OSH d;89593;SIA b
103974;F;Flicka af Bajang;OSH h;20030612;FD LO 122409;85325;85325;OSH d;89593;SIA b
103975;M;Geronimo af Bajang;OSH n 25;20030615;FD LO 122410;69475;69475;OSH n;65195;OSH n 25
103976;F;Gigi af Bajang;OSH n;20030615;FD LO 122411;69475;69475;OSH n;65195;OSH n 25
104063;M;Dorian v. Speyerbach;OSH n;20030121;FD LO 122482;104038;104038;SIA b;104039;OSH n
104137;M;DK Jifcats Apollon;SIA c;20030330;FD LO 122556;52066;52066;SIA n;90145;SIA n
104138;F;DK Jifcats Afrodite;SIA n;20030330;FD LO 122557;52066;52066;SIA n;90145;SIA n
104139;F;DK Jifcats Athene;SIA n;20030330;FD LO 122558;52066;52066;SIA n;90145;SIA n
104234;F;Winnetou's Iza;SIA n;20030712;FD LO 122638;74703;74703;SIA a;79509;OSH n
104235;F;Winnetou's Tutti;SIA n;20030712;FD LO 122639;74703;74703;SIA a;79509;OSH n
104238;M;Hamilton's Tutankh'amon;SIA n 21;20030628;FD LO 122642;66903;66903;SIA n;86692;SIA b 21
104239;M;Hamilton's Baloo;SIA c 21;20030628;FD LO 122643;66903;66903;SIA n;86692;SIA b 21
104256;F;Robin Hood's Topas;OSH ns;20030408;FD LO 122649;104254;104254;OSH ns 24;104255;OSH ns 24
104272;F;Bellamis' Kahlua;OSH n;20030712;FD LO 122652;87680;87680;OSH b;87679;OSH f
104273;M;Bellamis' Kiss Me Kate;OSH b;20030712;FD LO 122653;87680;87680;OSH b;87679;OSH f
104274;F;Bellamis' Kirsberry;OSH b;20030712;FD LO 122654;87680;87680;OSH b;87679;OSH f
104290;M;DK Feles Grata Zen and The MC Art;OSH a 24;20030623;FD LO 122670;88316;88316;OSH n 22;65270;OSH ns 24
104291;M;DK Feles Grata Silver Zyclon;SIA x bs 21;20030623;FD RX 122671;88316;88316;OSH n 22;65270;OSH ns 24
104359;F;Misriya's Augusta;OSH n;20030717;FD LO 122707;87386;87386;OSH a 24;67295;OSH b
104360;M;Misriya's Alias Sorte Per;OSH n;20030717;FD LO 122708;87386;87386;OSH a 24;67295;OSH b
104361;F;Misriya's Alexandra;OSH b;20030717;FD LO 122709;87386;87386;OSH a 24;67295;OSH b
104362;F;Misriya's Athena;OSH b;20030717;FD LO 122710;87386;87386;OSH a 24;67295;OSH b
104363;M;Misriya's Attila;OSH b;20030717;FD LO 122711;87386;87386;OSH a 24;67295;OSH b
104364;M;Misriya's Antonius;OSH b 24;20030717;FD LO 122712;87386;87386;OSH a 24;67295;OSH b
104386;M;DK Leja's Teodor;SIA c 21;20030719;FD LO 122734;86687;86687;OSH b 24;82943;SIA b 21
104387;M;DK Leja's Tyson;SIA c 21;20030719;FD LO 122735;86687;86687;OSH b 24;82943;SIA b 21
104388;F;DK Leja's Tilde;OSH c;20030719;FD LO 122736;86687;86687;OSH b 24;82943;SIA b 21
104389;F;DK Leja's Trine;SIA b;20030719;FD LO 122737;86687;86687;OSH b 24;82943;SIA b 21
104437;F;DK Skuld Durin;SIA b;20030619;FD LO 122775;83136;83136;SIA b;89594;SIA b
104438;F;DK Skuld Dvalin;SIA b;20030619;FD LO 122776;83136;83136;SIA b;89594;SIA b
104741;M;Bellamis' Long John;SIA n;20030714;FD LO 123024;95180;95180;SIA n;91013;SIA b 21
104742;F;Bellamis' Lakka;SIA n;20030714;FD LO 123025;95180;95180;SIA n;91013;SIA b 21
104844;M;Klingeskov's Choko;SIA b;20030804;FD LO 123069;83136;83136;SIA b;81501;SIA n
104845;M;Klingeskov's Gyaros;SIA a;20030804;FD LO 123070;83136;83136;SIA b;81501;SIA n
104846;F;Klingeskov's Trizonia;SIA b;20030804;FD LO 123071;83136;83136;SIA b;81501;SIA n
104847;F;Klingeskov's Diaporii;SIA b;20030804;FD LO 123072;83136;83136;SIA b;81501;SIA n
104848;F;Klingeskov's Megani;SIA b;20030810;FD LO 123073;83136;83136;SIA b;80880;SIA n
105052;F;Nissen's Kira;SIA a;20030826;FD LO 123179;69475;69475;OSH n;80749;SIA a
105053;M;Nissen's King;SIA a;20030826;FD LO 123180;69475;69475;OSH n;80749;SIA a
105054;M;Nissen's Kingo;OSH a;20030826;FD LO 123181;69475;69475;OSH n;80749;SIA a
105207;F;DK Tværmose's Josefine;SIA a;20030809;FD LO 123262;87386;87386;OSH a 24;85821;SIA b
105208;F;DK Tværmose's J Fleurie;OSH c 24;20030809;FD LO 123263;87386;87386;OSH a 24;85821;SIA b
105209;M;DK Tværmose's Justin;SIA n 21;20030809;FD LO 123264;87386;87386;OSH a 24;85821;SIA b
105210;M;DK Tværmose's Jafet;OSH a;20030809;FD LO 123265;87386;87386;OSH a 24;85821;SIA b
105226;F;Winnetou's From The Heart;OSH a;20030730;FD LO 123267;41151;41151;OSH c;85605;SIA a
105227;M;Winnetou's Blue Sebastian;OSH a;20030730;FD LO 123268;41151;41151;OSH c;85605;SIA a
105230;F;DK Aslan's Azoye;SIA b;20030725;FD LO 123271;50042;50042;SIA b;84605;SIA w 67
105231;F;DK Aslan's Aoye;SIA b;20030725;FD LO 123272;50042;50042;SIA b;84605;SIA w 67
105232;M;DK Aslan's Ismir;SIA w 67;20030725;FD LO 123273;50042;50042;SIA b;84605;SIA w 67
105233;M;DK Felina Si Amori All In Black;OSH n;20030801;FD LO 123274;86687;86687;OSH b 24;88685;OSH n
105234;M;DK Felina Si Amori Blå Ultra;OSH a 24;20030801;FD LO 123275;86687;86687;OSH b 24;88685;OSH n
105235;M;DK Felina Si Amori Spot A Lot;OSH b 24;20030801;FD LO 123276;86687;86687;OSH b 24;88685;OSH n
105343;M;S*Sandvretens Torin Egeskjold;SIA a;20030625;FD LO 123327;105333;105333;SIA n;105339;SIA n 21
105396;M;Winnetou's Moon Shadow;OSH n;20030827;FD LO 123378;41151;41151;OSH c;80675;SIA n
105397;M;Winnetou's Sigurd II;OSH c;20030827;FD LO 123379;41151;41151;OSH c;80675;SIA n
105398;F;Winnetou's Ziska;OSH n;20030827;FD LO 123380;41151;41151;OSH c;80675;SIA n
105399;F;Winnetou's Wyona;OSH a;20030827;FD LO 123381;41151;41151;OSH c;80675;SIA n
105428;M;DK Red Line's Paw;SIA n 21;20030810;FD LO 123405;71842;71842;SIA n 21;95655;SIA b
105429;M;DK Red Line's Tao;SIA b 21;20030810;FD LO 123406;71842;71842;SIA n 21;95655;SIA b
105430;M;DK Red Line's Pax;SIA b;20030810;FD LO 123407;71842;71842;SIA n 21;95655;SIA b
105431;F;DK Red Line's Puk;SIA n;20030810;FD LO 123408;71842;71842;SIA n 21;95655;SIA b
105432;F;DK Red Line's Lea;SIA b;20030810;FD LO 123409;71842;71842;SIA n 21;95655;SIA b
105433;F;DK Red Line's Shela;SIA b 21;20030810;FD LO 123410;71842;71842;SIA n 21;95655;SIA b
105565;M;Winnetou's Timothy;SIA n;20030901;FD LO 123518;97222;97222;SIA n;91234;SIA n
105566;M;Winnetou's Jeremy;SIA n;20030901;FD LO 123519;97222;97222;SIA n;91234;SIA n
105567;F;Winnetou's Jessabel;SIA n;20030901;FD LO 123520;97222;97222;SIA n;91234;SIA n
105568;F;Winnetou's Hearts Desire';SIA n;20030901;FD LO 123521;97222;97222;SIA n;91234;SIA n
105569;F;Winnetou's From a Distance;SIA n;20030901;FD LO 123522;97222;97222;SIA n;91234;SIA n
105596;M;DK Feles Grata Aragorn;OSH n 24;20030715;FD LO 123546;85330;85330;SIA n;88315;OSH n 22
105597;F;DK Feles Grata C Arwen;OSH b 24;20030715;FD LO 123547;85330;85330;SIA n;88315;OSH n 22
105598;F;DK Feles Grata Annwyl;OSH n 24;20030715;FD LO 123548;85330;85330;SIA n;88315;OSH n 22
105599;F;DK Feles Grata Anastazia;OSH n;20030715;FD LO 123549;85330;85330;SIA n;88315;OSH n 22
105805;M;DK Thurah Quick;OSH n;20030812;FD LO 123675;105804;105804;OSH b 24;91626;OSH n 25
105806;M;DK Thurah Q-T-3.1416;OSH b;20030812;FD LO 123676;105804;105804;OSH b 24;91626;OSH n 25
105807;F;DK Thurah Querida;OSH n 25;20030812;FD LO 123677;105804;105804;OSH b 24;91626;OSH n 25
105871;F;Klingeskov's Chrysi;SIA n;20030830;FD LO 123687;83136;83136;SIA b;89603;SIA n
105873;F;Klingeskov's Ios;SIA c;20030830;FD LO 123689;83136;83136;SIA b;89603;SIA n
105874;M;Klingeskov's Mykonos;SIA n;20030830;FD LO 123690;83136;83136;SIA b;89603;SIA n
105875;M;Klingeskov's Efstrati;SIA n;20030830;FD LO 123691;83136;83136;SIA b;89603;SIA n
105876;M;Klingeskov's Sakynthos;SIA b;20030830;FD LO 123692;83136;83136;SIA b;89603;SIA n
105877;M;Sphinx Calem-Xett;SIA d;20030809;FD LO 123693;85330;85330;SIA n;76753;OSH h
105878;M;Sphinx Brunello;OSH b;20030809;FD LO 123694;85330;85330;SIA n;76753;OSH h
105879;F;Sphinx Vega Vanquard;OSH h;20030809;FD LO 123695;85330;85330;SIA n;76753;OSH h
105880;F;Sphinx Lynch Bages;OSH n;20030809;FD LO 123696;85330;85330;SIA n;76753;OSH h
105881;F;Sphinx Tokay Pinot Gris;SIA g;20030809;FD LO 123697;85330;85330;SIA n;76753;OSH h
105882;F;Sphinx Pippi;SIA f;20030809;FD LO 123698;85330;85330;SIA n;76753;OSH h
105883;F;Sphinx Sharokit;OSH h 24;20030814;FD LO 123699;82554;82554;SIA c 21;66369;OSH f 24
105884;F;Sphinx Ghiordes;SIA c 21;20030814;FD LO 123700;82554;82554;SIA c 21;66369;OSH f 24
105929;M;DK Zafiramis Ivanhoe;SIA n 21;20030903;FD LO 123726;52066;52066;SIA n;37123;SIA b 21
105930;F;DK Zafiramis Isabella;SIA b 21;20030903;FD LO 123727;52066;52066;SIA n;37123;SIA b 21
